review_file_id,comments,score
424.json,first discus general framework improving optimization complicated function using series approximation series approximation well behaved compared original function optimization principle sped connected particular formulation neural network behave simpler network high noise level regain full capacity training proceeds noise lower idea motivation interesting sound mentioned review question wondering relationship shaping method agree differs shaping typically work modifying problem implementation architecture shaped nevertheless central idea case solve series optimization problem increasing difficulty therefore strongly suggest including discussion difference shaping curriculum learning also sure different shaping present approach presentation method neural network lack clarity presentation improving presentation make much easier digest particular understood point referenced please explain step clearly connect step define clearly defining several concern experimental evaluation discussion method work solving much challenging network training problem thin deep network specific concern mlps trained parity pentomino deep experiment training thin network systematically increasing depth better test method network depth well known pose optimization challenge instead stated without reference learning mapping sequence character word embeddings difficult problem case gain primarily regularization effect method compared weight noise regularization method also suggest comparing highway network since thematic similarity possible automatically anneal behavior simple complex net training considering typically initialized bias towards copying behavior cifar experiment mollified also residual connection either case mollified actually train slower residual stochastic depth network inconsistent overall idea development promising need work clear accept,5
577.json,proposes method attempt understand happening within neural network using linear classifier probe inserted various level network think idea nice overall allows network designer better understand representational power layer network time work feel rushed particular fact provide real network used competition make le strong since researcher want created competitive network architecture enough evidence work decides whether ideally encourage consider continuing line research show information given linear classifier construct better network architecture unfortunately think enough novelty justify accepting work conference,4
432.json,nicely written unifies value based policy based regularized policy gradient method pointing connection value function policy established theoretical insightful likely useful field much beyond specific algorithm proposed said exploit theory produce unified version learning policy gradient prof work better state algorithm atari suite empirical section well explained term optimization done minor comment related stationary distribution used policy subtlety using discounted discounted distribution crucial tabular case need addressed long function approximation case said major problem current version overall definitely worthy acceptance likely influence broad swath open door theoretical well algorithm development,8
432.json,nice exploring connection value based method policy gradient formalizing relation softmax like policy induced value regularized form presentation although seems flow first part think could cast extension generalization dueling network intuitive exposition algorithm finding small concern general case derivation section expectation function theta dependency seems ignored although update derivation policy sampling policy expectation close enough usually okay except particular case trust region method generally true thus might solving different problem actually care solving comparison dueling architecture could added closest method nice game improvement overall strong good theoretical insight,6
672.json,introduces joint multimodal variational autoencoder directed graphical modeling multimodal data latent variable rather straightforward extension standard data modality generated shared latent representation independently order deal missing input modality directional inference modality introduces modality specific encoder trained minimize divergence latent variable distribution joint modality specific recognition network demonstrates effectiveness mnist celeba datasets term test likelihood conditional image generation editing proposed method rather straightforward extension therefore inherent probabilistic inference method example missing data modality able infer joint representation well filling missing modality iterative sampling introduced rezende given marginal improvement convinced contribution modality specific encoders section addition inference method introduced generating figure look somewhat unprincipled wondering conditional image generation following principled approach iterative sampling experimental joint image attribute generation also missing,4
672.json,proposed method modeling multimodal datasets inference network every combination missing present modality method evaluated modeling mnist celeba datasets mnist hardly multimodal dataset propose label separate modality get modeled variational autoencoder reviewer find choice perplexing even modality never actually missing applicability suggested method questionable addition difference likelihood different model tiny likely noise experiment report likelihood model trained maximize likelihood clear conclusion drawn comparison,2
737.json,squeezenet came read interest series completely reasonable engineering suggestion save parameter memory cnns object recognition imagenet suggestion make sense provide excellent compression versus alexnet look like combined nice definitely worth publishing since arxiv came people worked extend already evidence impact deserves permanent published home negative side architecture tested imagenet unclear whether idea transfer task audio text recognition many architecture tweaking paper real mathematical theoretical support idea sensible empirically work whole think deserves appear iclr mainline work deep learning architecture,6
625.json,description present reinforcement learning architecture based natural language input meta controller chooses subtasks communicates subtask controller choose primitive action based communicated subtask goal scale reinforcement learning agent large scale task subtask controller embeds subtask definition argument vector multi layer perceptron including analogy making regularization subtask vector combined input layer output given observation subtask mlps compute action probability policy exponential falloff output compute termination probability sigmoid output meta controller take list sentence instruction embeds sequence subtask argument necessarily mapping context vector computed observation previous sentence embedding previous subtask completion state subtask argument computed context vector mechanism involving instruction retrieval memory pointer hard soft decision whether update subtask training involves policy distillation actor critic training subtask controller actor critic training meta controller keeping subtask controller frozen system tested grid world agent move interacts pick transforms various item enemy type compared flat controller using subtask controller subtask control mere concatenation subtask embedding input without analogy making regularization evaluation proposed architecture seems reasonable although clear specific combining subtask embeddings subtask controller right feel grid world really represents large scale task particular size grid small disappointing since main motivation work moreover method compared state alternative especially problematic test established benchmark really possible based shown performance context work,3
625.json,seen instantiating famous founder john mccarthy learning take advice studied depth later researcher jack mostow card game heart idea agent given high level instruction solve problem must distill level policy quite related human learn complex task many domain driving driving instructor provide advice keep certain distance front fairly complex neural deep learning controller architecture used although detail system somewhat confusing term many detail presented simpler approach might easier follow least initially experiment unfortunately rather simplistic maze worthwhile approach scaled complex task sort usually seen deep paper day atari physic simulator nice overall idea somewhat confusing description solution inadequate experiment le satisfactory domain grid world,4
449.json,looking comment section agree large degree author standpoint many issue discussed point comment opinion good summary contribution think contribution groundbreaking believe significant enough merit acceptance reason commenting looked several comment section iclr seeing general trend review strong focus performance review tend short judge paper large degree whether percentage point better worse reported baseline comment experimental evaluation convincing improvement svhn effect drop path seems vanish data augmentation believe paper judged scientific contribution point especially paper state focus scientific contribution amazing performance believe trend focus excessively performance problematic number reason deep learning community focused heavily datasets mnist imagenet cifar cifar svhn mean time large chunk deep learning literature battling sota title hence expecting attain title high arbitrary standard sota imagenet improves year outperforms underperform performance standard idea scientific merit declined drastically value year really true even draw fair comparison standard datasets point trick neural network includes drop ensembling various form data augmentation various form normalization initialization various linearity various learning rate schedule various form pooling label smoothing gradient clipping gazillion way fraction percentage point performance every single unique combination trick even though trick unrelated hence truly fair comparison compare every reference exact trick combination presenting reference used take exorbitant amount time worse many paper even report trick used code reverse engineer mention slight difference introduced using tensorflow torch caffe light request reviewer baseline improvement clearly demonstrated making isolated change seems unrealistic community make excessive fine tuning model mandatory publication requiring model beat sota force author fine tune nauseum lead arm race publication spend ever time fine tuning model lead training test also waste time researcher could better spent exploring idea give much power research science always certain background rate published either number outright fake experimental protocol invalid someone used test validation someone exorbitant number random rerun published best single result worse likely hold sota title given time good result requiring publication beat sota give much power punishes reporting many strong baseline careful report many recent table thorough criticized beating baseline feeling selective baseline report beat received higher score written depth review another conference used opinion weak baseline ended getting high reviewer mark think coincidence argument apply though think lesser degree judging model excessively many parameter runtime however agree reviewer information model compare term metric enhance like discussion final version general think benefit appendix detail training procedure also agree reviewer layer deepest improving test error table ultra deep hence putting ultra deep title seems exaggerated recommend scaling back language however think ultra deep layer necessary veit showed network appear ultra deep might ultra deep practice training layer function test time without residual connection seems enough achievement summary think make scientific contribution point independent performance competitive performance enough publication instead requiring sota believe achieves mark,6
776.json,proposes iteratively refining translation hypothesis several benefit including enabling translation condition left context also right context potentially enabling rapid accurate decoding motivation given often translator text generator generally process refinement generating output important idea currently playing much role neural model welcome contribution however think important first step feel lack depth analysis suggests quite ready final publication version example many possible connection prior work part could better contextualize work specific substantively section could interpreted globally normalized undirected translation trained using pseudo likelihood objective analysis squarely back context traditional discriminative translation model used undirected feature decoding algorithm look like standard greedy hill climbing algorithm albeit extra heuristic selecting variable update also nothing unfamiliar second criticism limitation well discussed example proposed editing procedure cannot obviously remove insert word translation think reasonable assumption made sake tractability unfortunate since missing extra word function word common problem baseline model used second standard objection absolute positional model relative positional model seem particularly crucial bring work especially since might make design decision justifiable overall initial step interesting direction need thorough analysis demonstrate value thorough analysis also likely suggest important variant example global translation really goal post editing fix output complex operation ideal related work think could done work context come currently going part idea iterative refinement proposed problem complex output space example draw gregor conditional adversarial network model used refine image proposed recently isola several stochastic hill climbing approach proposed work parsing zhang random initial guess greedy hill climbing using series local refinement structured prediction cascade wei taskar mention general coarse fine modeling strategy finally arun gibbs sampler refine initial guess decoding complex explicit error rather novel context correction point although proposed architecture different discriminative word lexicon model mauser neural version similar spirit also number paper automatic post editing including shared task standard test set baseline also datasets could actually used train post editing human generated data minimally using technique described could useful foil model presented target sentence also embedded distributional space lookup table think distributional space unclear maybe target sentence represented term distributed word representation lookup table something like distributional suggests representation derived word distributed corpus whereas learning representation task modeling distribution except indirectly section section computes distribution target word type absolute position output sentence given target language context source language context introduced used refine existing hypothesis immediately clear training data least section gold standard translation training could interpreted variety way becomes clearer reading later le clear reading beginning first time fixed sized window representing target word context also seems make something like assumption since lexical feature alignment positional feature determine attention clarified since make assumption transparent also suggest possible refinement including representation component allow like response learned although leaving might behave like relative positional absolute positional probably attractive finally discussion fixed window used represent target sentence worth including since global context apparently used represent source sentence relationship training objective pseudo likelihood besag might worth mentioning since believe objective certain global suggests alternative decoding algorithm certainly different analysis proposed decoding objective section condition true context position true target current target guess source completely understand rationale since test time variable available replacement yref seems hard justify,4
776.json,work proposes iteratively improve sentence generated another system case phrase based system neural take source sentence window gold word around current target word predicts current target word testing gold word replaced generated word interesting area research convinced proposed approach experimental evidence lacking current framework impossible anything rudimentary word replacement cannot change went fridge even though hungry although hungry went fridge fact word edited average support specific comment interesting improvement baseline neural system seems strange least look window word mean making decision change word know generated outside window relatedly idea changing individual word based local word level score seems counterintuitive given full generated sentence want global score scoring sentence level could also make room greedy search strategy could potentially facilitate richer edits approach compare simply rank best output instead editing consider learning encoder decoder take generates yref decoding attend minor comment iteratively improving generated text also explored,3
371.json,summary proposes neural physic engine network architecture simulates object interaction decides explicitly represent object rather video frame incorporates knowledge physic almost exclusively training data tested domain bouncing ball proposed architecture process object scene time pair object embedded common space effect object represented embeddings summed combined focus object state predict focus object change velocity alternative baseline presented either forego pairwise embedding single object embedding encode focus object neighbor sequence lstm state outperforms baseline dramatically showing importance architecture choice learning object based simulation tested multiple way ability predict object trajectory long time span measured generalization different number object measured generalization slightly altered environment difference shaped wall measured finally also trained predict object mass using interaction object also outperforms baseline comment clarifying question input blue figure concatenation summed embeddings state vector object input blue module combination vector section begin first physic change across inertial frame suffices separately predict future state object conditioned past state object neighborhood similar fragkiadaki think argument forego visual representation used previous work favor object representation clear contrast visual representation addressed approach novel though le taking consideration concurrent work battaglia nip titled interaction network learning object relation physic work offer different network architecture experiment well great presentation object based representation learning predict physical behavior shared overall evaluation pleasure read provided many experiment offered clear interesting conclusion offer novel approach though le compared concurrent work battaglia represents significant step forward current investigation intuitive physic,8
408.json,pro interesting training criterion con missing proper technique based baseline comment dataset quite small curve detection measurement probably helpful besides detailed analysis necessary precision word seen training compared detection performance vocabulary word interesting show scatter plot embedding orthographic distance,4
408.json,proposes approach learning word vector representation character sequence acoustic span jointly clearly written approach experiment seem reasonable term execution motivation task feel synthetic requires acoustic span word already segmented continuous speech major assumption evaluation task feel synthetic overall particular evaluating character based comparison seems also phoneme based comparison discussion character edit distance relative acoustic span similarity seems natural also include phoneme string edit distance discussion experiment especially true word similarity test rather looking levenshtein edit distance character evaluate edit distance phone string relative acoustic embedding distance beyond evaluation task interesting compared character embeddings phone string embeddings believe last function could remain identical swapping character phone symbol finally topic discussion experiment look homophone obvious network learn handle vocabulary size training data amount make really problem although many pair constructed pair easy distinction experiment conclusion stronger larger vocabulary word segment data subsampling pair perhaps biased towards difficult similar pair seems approach unable address task keyword spotting longer spoken utterance case please discussion solving problem word embeddings given existing word segmentation motivating example using approach retrieve word seems flawed recognizer must used segment word beforehand,5
490.json,work basically combined pointer network applied language modelling smart point aim language modelling longer context memory seen word especially rare word useful predicting rest sentence hence combination pointer network standard language balance copying seen word predicting unseen word generally combined pointer network applied sentence compression vector representation source sequence used compute gate instead introduces sentinel vector carry mixture suitable case language modelling interested variation sentinel mixture implementation though current version achieved good addition wikitext language modelling dataset interesting probably standard dataset evaluating continuously updated language benchmark dataset overall well written recommend accepted,7
306.json,work present lstm based meta learning framework learn optimization algorithm another learning algorithm globally well written presentation main material clear crux drawing parallel robbins monroe update rule lstm update rule exploit satisfy main desideratum shot learning quick acquisition knowledge slower extraction general transferable knowledge intriguing several trick used andrychowicz parameter sharing normalization novel design choice specific implementation batch normalization well motivated experiment convincing strong concern question following redundant loss gradient parameter input meta learner ablative study make sure simpler combination enough great architectural component network learned similar fashion number neuron type unit opinion related work section mainly focused meta learning shallow meta learning rather topic similar approach tried solve problem even using lstms samy bengio thesis genetic programming search learning rule neural network bengio bengio cloutier convince schmidhuber done something make sure find update related work section overall like believe discussed material relevant wide audience iclr,8
582.json,problem utilizing available information across modality product learn meaningful joint embedding interesting certainly seems like promising direction improving recommender system especially cold start scenario unaware approach combining many modality proposed effective solution could indeed significant however many aspect proposed architecture seem optimal major benefit neural network based system entire system trained jointly proposed approach stick together largely trained module different modality justifiable little training data available train jointly product pair however seem case amazon dataset although worked dataset perhaps missing something either discussed consider lack jointly fine tuned major shortcoming proposed approach discussion pairwise residual unit confusing well motivated residual formulation understand correctly applies relu layer concatenation modality specific embeddings giving similarity product added similarity obtained concatenation directly additional fully connected layer mix modality specific embeddings form final embedding perhaps lower dimensionality least presented baseline pairwise residual unit claimed contribution find provided explanation convincing residual approach reduce parameter count minor choice textcnn text embedding vector seems fine although wonder lstm based approach perform however detail surrounding used obscured response question mention run concatenation first word title product description especially description seems insufficiently long contain information care could given motivating choice made finally familiar state dataset comparison accurately reflect seems competing technique presented none challenging cold start scenario minor detail second paragraph page reference say cite julian,2
701.json,proposes method augmenting trained network task additional inference path specific additional task replacement standard fine tuning approach pro method simple clearly explained standard fine tuning used widely improvement analysis general interest experiment performed multiple domain vision con additional module incur rather large cost resulting parameter roughly computation original network stiched network cost addressed text make method significantly le practical real world performance often important given large additional cost core idea sufficiently validated order verify improved performance actually coming unique aspect proposed technique rather simply fact higher capacity network used additional baseline needed allowing original network weight learned target task well additional module outperforming baseline validation verify freezing original weight provides interesting form regularization network training full module stitched network scratch source task fine tuning target task outperforming baseline verify weight never see source dataset useful method evaluated imagenet away common domain trained network used fine tuned task never seen network trained cifar deployed anywhere hard know whether method practically useful computer vision application based cifar often improved performance cifar translate imagenet context theoretical contribution small datasets acceptable network fine tuning enough practical spectrum claiming improvement necessitate imagenet evaluation overall think proposed idea interesting potentially promising current form sufficiently evaluated convince performance boost simply come larger network lack imagenet evaluation call question real world application edit indeed missed fact stanford car transfer learning imagenet thanks correction however experiment case showing late fusion ensembling conventional approach compared stitched network idea real novelty furthermore case particularly weak showing ensemble resnet outperforms alone completely expected given resnet alone stronger base network resnet resnet stronger result still surprising demonstrating stitched network idea imagenet comparing corresponding resnet finetuning could enough push current version experiment sufficiently validate stitched network idea opinion,3
717.json,make three main methodological contribution definition neural feature pixel average image highly activation neuron ranking neuron based color selectivity ranking neuron based class selectivity main weakness none methodological contribution significant singularly significant result arises application method however main strength assortment moderately sized interesting conclusion basic behavior neural net example indexing class selectivity neuron found highly class selective neuron like digital clock conv cardoon conv ladybug conv much fully connected layer know previously reported color selective neuron found even higher layer color selectivity conv main color axis emerge black white blue yellow orange cyan cyan magenta curiously observation correlate evidence human visual system shapley hawken great observation overall recommend accepted although difficult predict time fair chance smaller conclusion turn important hindsight year hence small comment cite learning generate chair wrong first combined resulting confusing cite exactly color selectivity index computing opponent color space well defined previously familiar intuitively seems selecting unit respond constant color highest color selectivity unit color finally last unit lowest color selectivity almost edge pattern white black instead blue orange considered drastically different probably clearly described sake argument imagine mushroom sensitive neuron conv fire highly mushroom color anything else dataset contains capped mushroom color selectivity index neuron high high somewhat misleading unit actually color selective dataset happens mushroom subtle point worth considering probably discussing,6
740.json,update looked arxiv version much longer appears rigorous indeed insightful however reviewing submission overall assessment change minor incremental contribution want compress conference submission type recommend choosing message want convey focus iclr submission focus parmac algorithm focus properly remove move appendix extension theoretical remark extra page explaining algorithm additionally make sure clearly explain relation arxiv particular submission compressed version original review submission proposes parmac based method auxiliary coordinate formulating distributed variant idea related work part convex method recommend citing general communication efficient framework cocoa reddi believe work related practical objective number paper cited le relevant section explaining quite clearly written find part particularly useful section much le clearly written trouble following notation particularly speedup part different symbol introduced different place perhaps quick summary paragraph notation introduction helpful paragraph write reader knew data anything distributed mentioned specified later clear meant submodel perhaps precise example pointing back useful understand written independent set submodels traverse machine circular fashion understand initialized identically importantly understand single output algorithm averaging seem make sense since addressed suppose wrong leaving guess actually meant fact able understand actually happening major issue like later paragraph extension speedup convergence topology understand whether novel contribution refer work detail novel explanation sufficient particularly speedup part contains undefined quantity find novel provide enough explanation understand anything compared version compressed size referring work statement recover original convergence guarantee seems strong trivial show author point work look topology part claiming something true without explaining true seems strange statement section seem also vague unjustified unexplained experimental section seems suggest method interesting binary autoencoders conclude anything model parmac also compared alternative method focusing scaling property conclusion contains statement strong misleading based particular analysed parallel speedup convergence seems ungrounded claim convergence property remain essentially unaltered parmac unsupported regardless meaning essentially unchanged summary method seems relevant particular class binary autoencoders clarity presentation insufficient able recreate algorithm used experiment contains number questionable claim,3
740.json,proposes extension method subproblems trained distributed cluster arranged circular configuration basic idea decouple optimization parameter output piece auxiliary coordinate optimization alternate updating coordinate given parameter optimizing parameter given output circular configuration update independent massively parallelized greatly benefit concrete example problem decompose instance applied effectively deep convolutional network recurrent model practical perspective much impact beyond showing particular decoupling scheme work better others also seem idea worth comparing least circular parameter server configuration decoupled problem parallel parallel also benefit extremely easy implement toolbox work better practically useful also hard understand exactly passed around round round trade offs deep feed forward network assuming problem every hidden unit seems like step different bit walk around cluster taking step coordinate stored machine mean passing around parameter vector hidden unit synchronization step gather parameter submodel requiring traversal circular structure machine update coordinate based complete slice data mean feed forward network producing intermediate activation layer data point something comparable parallel could following mini batch size machine parmac compared running mini batch parallel completing step roughly equivalent synchronized type implementation step distribute worker gradient back update really helpful compare practice hard understand intuitively proposed method theoretically better parallel except issue smooth function optimization decoupling also fundamentally change problem since back propagation directly anymore seems like conflate thing well necessarily going work type architecture,5
605.json,method overall seems interesting structural approach variational autoencoders however seems lack motivation well application area sufficient prove effectiveness attractiveness using structural information context find intuitive using flat sequence representation especially clear structure data however experimental seem fail convincing regard issue lack variety application general experiment seem limited regard considering speaks natural language application interesting latent representation learned task much impact success task compared various baseline opinion potentially strong idea however need stronger possibly wider variety application proof concept,2
384.json,summary present deep neural network task machine comprehension squad dataset proposed based previous work match lstm pointer match lstm produce attention word given question word given passage sequentially matching word passage word question pointer used generate answer either generating word answer predicting starting ending token answer provided passage experimental show variant proposed outperform baseline presented squad also show analysis obtained variation performance across answer length question type strength novel task machine comprehension rather using hand crafted feature significant performance boost baseline presented squad insightful analysis performance better answer short question difficult answer weakness question suggestion show quantitatively much modelling attention match lstm answer pointer layer help insightful could compare performance without attention match lstm without attention answer pointer layer good could provide insight huge performance boundary sequence answer pointer layer like variation performance proposed question require different type reasoning table squad provide insight strength weakness proposed type reasoning required could please explain activation resulting equation repeated across dimension learn different activation dimension wonder used ensemble last table shown improves performance could please discus compare table detail review summary present reasonable task machine comprehension squad dataset outperforms baseline significantly however good analysis ablation study insight included regarding much attention help boundary better sequence performance change reasoning required becomes difficult,6
453.json,proposed proximal quasi newton method learn binary main contribution combine conditioning binarization proximal framework interesting proximal newton method interpret different binarization scheme give interpretation existing approach however theoretical analysis convincing useful formulated optimization problem essentially mixed integer programming even though treat integer part constraint address proximal operator constraint still discrete guarantee proximal newton algorithm could converge practically useful condition practice hard verify assumption beta theorem relation could hard hold loss surface could extremely complicated,6
392.json,work proposes approach image compression using auto encoders impressive besting state field pro clear possible replicate inclined compared work field promising need emphasize think emphasized fact well technology surprising better state image compression definitely better neural network approach compression though con training procedure seems clunky requires multiple training stage freezing weight motivation behind figure strange clear trying illustrate confuse reader talk effect jpeg discus neural network architecture quantization,7
686.json,proposed complex compression reconstruction method additional parameter reducing memory footprint deep network show complex proposal better simple hashed proposal question also counting extra parameter reconstruction network memory comparison otherwise experiment unfair since hashing reconstruction cost dominate feed forward back propagation update imperative compare method running time hashed quite simple created additional bottleneck please also show impact running time small improvement loss computational cost acceptable convinced method lightweight allowed complicated compression reconstruction shelf method cost huge,4
405.json,update going response author revision increased review score reason thank reviewer investigating difference work scheduled sampling unsupervised learning using lstm providing insight least show empirically pred scheme better high dimensional video long term prediction good briefly discus final revision either appendix main text revised contains comprehensive presented result discussion quite useful research community high dimensional video prediction involves large scale experiment computationally expensive summary present architecture action conditional future prediction proposed architecture combine action recurrent connection lstm core performs better previous state architecture also explores compare different architecture frame dependent independent mode observation prediction dependent architecture experimental result show proposed architecture fully prediction dependent training scheme achieves state performance several complex visual domain also shown proposed prediction architecture used improve exploration environment novelty novelty proposed architecture strong difference work action combined lstm action combined lstm jumpy prediction already introduced srivastava deep learning area experiment experiment well designed thorough specifically evaluates different training scheme compare different architecture using several rich domain atari world besides proposed method achieves state many domain present application based exploration clarity well written easy follow overall although proposed architecture much novel achieves promising atari game environment addition systematic evaluation different architecture presented useful community reference nitish srivastava elman mansimov ruslan salakhutdinov unsupervised learning lstms icml,6
540.json,study knowledge transfer problem small capacity network bigger follow work netnet iclr netmorph icml comment study macroscopic problem morphing process composed multiple atomic operation atomic operation proposed netnet netmorph study general modularized process principally thus asks novel question solution composing multiple atomic transformation seems quite reasonable related work section better change network morphism knowledge transfer subsection title work known knowledge transfer help connect existing work author show experiment variant resnet experiment show initializing resnet give better error rate one trained scratch unclear source study knowledge transfer problem small capacity network bigger follow work netnet iclr netmorph icml comment study macroscopic problem morphing process composed multiple atomic operation atomic operation proposed netnet netmorph study general modularized process principally thus asks novel question solution composing multiple atomic transformation seems quite reasonable related work section better change network morphism knowledge transfer subsection title work known knowledge transfer help connect existing work author show experiment variant resnet experiment show initializing resnet give better error rate one trained scratch unclear source major advantage type knowledge transfer netnet netmorph speedup training exploration seems experiment demonstrate advantage possibly lose initialization batchnorm major drawback method proposed author principle quite complicated transformation transform entire resnet single conv layer experiment consists simple module transformation covered atomic operation interesting complicated transformation even effective summary study novel problem knowledge transfer macroscopic level method could interest iclr community experiment improved comment make convincing practically useful strongly encourage,5
540.json,present work neural network architecture morphing reported imagenet larger resnet network architecture xception densenet maybe also reported small datasets network offer confidence usability production system biggest issue computational time effort technique mentioned detail always want able quantify extra effort understanding using technique especially minor,6
540.json,present interesting incremental approach exploring convolutional network hierarchy incremental manner baseline network reached good recognition performance experiment presented cifar imagenet benchmark morphing various resnet model better performing model somewhat computation although baseline le strong presented literature claim significant error reduction imagenet cifar main idea rewrite convolution multiple convolution expanding number filter quite unexpected approach yield improvement baseline however basic tenet network morphing experimental evidence given fundamental question raised quality morphed network compare topology trained scratch incremental training time morphing relate network trained scratch extra computational cost morphed network come quality baseline resnet model behind reported literature github github resnet supposed recall reported evidence first three point necessary evaluate validity claim written reasonably well understood quite well missing evidence weaker baseline make look somewhat le convincing inclined revise score experimental evidence given main message point,4
628.json,submodular product network applied scene understanding spns shown great success deep linear model since work poon propose extension initial spns submodular introducing submodular pairwise potential propose inference algorithm evaluated stanford background dataset compared multiple baseline pro formulation spns inference algorithm con discus sspn structure learned generative process chooses symbol operation level evaluation lacking showed approach baseline leaving every approach evaluation could also done regular image segmentation hierarchical segmentation idea great however need work published also recommend include detail approach present full extended experiment full learning approach,3
487.json,original comment look good baseline proposed quite instance table misclassification rate result floating point well obtain topology near like significant compression level state good baseline hidden layer cifar experiment understand sparsely connected single precision floating point worse sparsely connected binaryconnect better binary float think experiment using technique easily applied float binary gaussian noise regularization therefore point view comparison float binary fair critic also original paper binary ternary precision fact convolutional network floating standard precision lower error rate baseline reply still convince still think technique applied challenging scenario,5
468.json,main contribution show uniform quantization work well variable length huffman coding improves fixed length quantization proposing hessian weighted mean opposed standardly used vanilla mean hessian weighting well motivated also explained efficient approximation free using adam optimizer quite neat opposed vanilla mean main benefit approach apart improved performance tuning layer compression rate required achieved free conclude like really novel seem paper done nice know work well quite neat also work well easy follow good complaint long minor note still understand part storing additional bit binary codeword layer indication layer layer quantization problem array quantized weight value layer store quantized weight layer layer layer codebook overhead joint quantization storing codebook layer insignificant understand additional part anyway really important think affect might want additionally clarify point maybe missing something obvious likely people well,6
653.json,theoretically justified faster convergence term average gradient norm attained processing fixed number sample using small mini batch asgd smaller number learner indicates inherent inefficiency speed obtained parallelizing gradient descent method taking advantage hardware look good overall make connection algorithm design hardware property main concern lemma look incorrect factor please clarify check subsequent theorem,5
