review_file_id,comments,score
355.json,this paper basically applies ac to d spatial navigation tasks this is not the first time ac has been applied to d navigation in fact the original paper reported these experiments although the experimental results are great i am not sure if this paper has any additional insights to warrant itself as a conference paper it might make more sense as a workshop paper are the graphs in fig constructed using a single hyper parameter sweep i think the authors should report results with many random initializations to make the comparisons more robust overall the two main ideas in this paper ac and curriculums are not really novel but the authors do make use of them in a real system,4.0
355.json,this is a solid paper that applies ac to doom enhancing it with a collection of tricks so as to win one of the vizdoom competitions i think it is fair to expect the competition aspect to overshadow the more scientific approach of justifying every design decision in isolation but in fact the authors do a decent job at the latter two of my concerns have remained unanswered see anonreviewer below in addition the citation list is rather thin for example reward shaping has a rich literature as do incrementally more difficult task setups dating back at least to mark ring s work in the s there has also been a lot of complementary work on other fps games i m not asking that the authors do any direct comparisons but to give the reader a sense of context in which to place this,7.0
375.json,this paper proposes a simple way to reweight the word embedding in the simple composition function for sentence representation this paper also shows the connection between this new weighting scheme and some previous work here are some comments on technical details the word discourse is confusing i am not sure whether the words discourse in discourse vector cs and the one in most frequent discourse have the same meaning is there any justification about c related to syntac not sure what thie line means in fact the new model was discovered by our detecting the common component c in existing embeddings in section computing the sentence embedding is there any explanation about the results on sentiment in table,7.0
621.json,the paper tackles the task of music generation they use an orderless nade model for the task of fill in the notes given a roll of t timesteps of pitches they randomly mask out some pitches and the model is trained to predict the missing notes this follows how the orderless nade model can be trained during sampling one normally follows an ancestral sampling procedure for this an ordering is defined over outputs and one runs the model on the current input samples one of the outputs according to the order adds this output to the next input and continues this procedure until all outputs have been sampled the key point of the paper is that this is a bad sampling strategy instead they suggest the strategy of yao et al which uses a blocked gibbs sampling approach the blocked gibbs strategy instead masks n inputs randomly and independently samples them and repeats this procedure the point of this strategy is the make sure the sampling chain mixes well which will happen for large n however since the samples are independent having a large n gives incoherent samples thus the authors follow an annealed schedule for n making it smaller over time which will eventually reduce to ancestral sampling giving global structure to the sample they conduct a variety of experiments involving both normal metrics and human evaluations and find that this blocked gibbs sampling outperforms other sampling procedures this is a well written paper great job my main problem with the paper is that having read uria and yao i do not know how much i have learned from this work in the context of this being an iclr submission if this was submitted to some computational music art conference this paper would be a clear accept however for iclr i do not see enough novelty compared with previous works this builds upon orderless nade is an established model the blocked gibbs sampling and annealing scheme are basically the exact same one used in yao thus the main novelty of this paper is its application to the music domain and finding that yao method works better for sampling music this is a good contribution but more tailored to those working in the music domain if the authors found that these results also hold for other domains like images e g on cifar tiny imagenet and text e g document generation then i would change my mind and accept this paper for iclr even just trying musical domains other than bach chorales would be useful however as it stands the experiments are not convincing enough,5.0
621.json,the paper presents a way to model the distribution of four part bach chorales using convolutional neural networks furthermore it addresses the task of artificial music generation by sampling from the model using blocked gibbs sampling and shows the cnn model for the distribution seems very appropriate for the data at hand also the analysis of the proposed sampling schemes with the analogy between gibbs sampling and human music composition are very interesting i am not too sure about the evaluation though since the reported likelihoods are not directly comparable to previous work i have difficulties judging the quality of the quantitative results for the human evaluation i would like to see the data for the direct comparisons between the models e g how did nade vs bach perform also i find the question what piece of music do you prefer a stronger test than the question what piece is more musical to you because i don t really know what musical means to the amt workers finally while i think the bach chorales are interesting musical pieces that deserve to be subject of the analysis but i find it hard to judge how well this modelling approach will transfer to other types of music which might have a very different data distribution nevertheless in conclusion i believe this is an exciting model for an interesting task that produces non trivial musical data,6.0
733.json,this paper presents an anomaly based host intrusion detection method lstm rnn is used to model the system call sequences and the averaged sequence likelihood is then used to determine anomaly which is the attack this paper also compares an ensemble method with two baselines as classification model this is is well written and more of ideas are clearly presented it demonstrates an interesting application of lstm sequential modeling to hids problem the overall novelty is limited considering the major technical components like lstm rnn and ensemble method are already established the contribution of the proposed ensemble method needs further evaluation because it is also possible to use ensemble ideas in knn and kmc baselines,5.0
733.json,the authors propose using an lstm on a sequence of system calls to perform network intrusion detection nids the idea of using neural networks in general for nids is old the idea of using some sort of nn on top of a sequence of system calls for nids is published the idea of using lstms for nids is published the paper in operates on counts of n grams of system calls rather than on the raw sequence but that pre processing does not seem heavy to me overall the proposed system works as well as other proposed nids system and the paper checks portability which is good but on the con side i do not see this paper as adding a lot to the state of the art in nids nor does is the paper well matched to iclr i did not learn a lot about representations from this paper many people have thrown lstm at sequence problems therefore i think it below threshold for iclr the authors may wish to submit to a security conference references debar herve monique becker and didier siboni a neural network component for an intrusion detection system research in security and privacy proceedings ieee computer society symposium on ieee creech gideon and jiankun hu a semantic approach to host based intrusion detection systems using contiguousand discontiguous system call patterns ieee transactions on computers staudemeyer ralf c applying long short term memory recurrent neural networks to intrusion detection south african computer journal,5.0
733.json,in this paper a novel approach for anomaly detection is considered for the task of intrusion detection based on system call sequence the system call sequence is regarded as a language and multiple lstm rnn language models are trained and ensembled diversity in the ensemble is achieved by choosing different hyper parameters for each lstm lm the combination of the lms is done by averaging transformations of the likelihoods i really like the fact that no attack data is used during training and i like the lm and ensemble approach the only high level drawbacks i have are the following which might have a simple answer as i am not an expert in this field relaying of system calls seems weak if the attacker has access to some normal sequences of system calls all she can fool the system by interleaving its malicious system calls with normal ones in a way that will artificially raise the likelihood of the sequence a few lines covering other anomaly detection tasks where rnns are used can be added to the introduction to give a better idea about the novelty of the approach,8.0
533.json,the authors present a novel approach to surprise based intrinsic motivation in deep reinforcement learning the authors clearly explain the difference from other recent approaches to intrinsic motivation and back up their method with results from a broad class of discrete and continuous action domains they present two tractable approximations to their framework one which ignores the stochasticity of the true environmental dynamics and one which approximates the rate of information gain somewhat similar to schmidhuber formal theory of creativity fun and intrinsic motivation the results of this exploration bonus when added to trpo are generally better than standard trpo however i would have appreciated a more thorough comparison against other recent work on intrinsic motivation for instance bellemare et al recently achieved significant performance gains on challenging atari games like montezuma revenge by combining dqn with an exploration bonus however montezuma revenge is not presented as an experiment here such comparisons would significantly improve the strength of the paper,6.0
533.json,this paper provides a surprise based intrinsic reward method for reinforcement learning along with two practical algorithms for estimating those rewards the ideas are similar to previous work in intrinsic motivation including vime and other work in intrinsic motivation as a positive the methods are simple to implement and provide benefits on a number of tasks however they are almost always outmatched by vime and not one of their proposed method is consistently the best of those proposed perhaps the most consistent is the surprisal which is unfortunately not asymptotically equal to the true reward the authors claim massive speed up but the numerical measurements show that vime is slower to initialize but not significantly slower per iteration otherwise perhaps a big o analysis would clarify the claims overall it a decent simple technique perhaps slightly incremental on previous state of the art,6.0
564.json,the authors of the paper explore the idea of incorporating skip connections over time for rnns even though the basic idea is not particularly innovative a few proposals on how to merge that information into the current hidden state with different pooling functions are evaluated the different models are compared on two popular text benchmarks some points the experiments feature only nlp and only prediction tasks it would have been nice to see the models in other domains i e modelling a conditional distribution p y x not only p x further sensory input data such as audio or video would have given further insight as pointed out by other reviewers it does not feel as if the comparisons to other models are fair sota on nlp changes quickly and it is hard to place the experiments in the complete picture it is claimed that this helps long term prediction i think the paper lacks a corresponding analysis as pointed out in an earlier question of mine it is claimed that lstm trains slow and is hard to scale for one does this not match my personal experience then the prevalence of lstm systems in production systems e g google baidu microsoft clearly speaks against this i like the basic idea of the paper but the points above make me think it is not ready for publication,4.0
564.json,this paper proposes an idea of looking n steps backward when modelling sequences with rnns the proposed rnn does not only use the previous hidden state t but also looks further back t k steps where k the paper also proposes a few different ways to aggregate multiple hidden states from the past the reviewer can see few issues with this paper firstly the writing of this paper requires improvement the introduction and abstract are wasting too much space just to explain unrelated facts or to describe already well known things in the literature some of the statements written in the paper are misleading for instance it explains among various neural network models recurrent neural networks rnns are appealing for modeling sequential data because they can capture long term dependency in sequential data using a simple mechanism of recurrent feedback and then it says rnns cannot actually capture long term dependencies that well rnns are appealing in the first place because they can handle variable length sequences and can model temporal relationships between each symbol in a sequence the criticism against lstms is hard to accept when it says lstms are slow and because of the slowness they are hard to scale at larger tasks but we all know that some companies are already using gigantic seqseq models for their production lstms are used as building blocks in their systems this indicates that the lstms can be practically used in a very large scale setting secondly the idea proposed in the paper is incremental and not new to the field there are other previous works that propose to use direct connections to the previous hidden states however the previous works do not use aggregation of multiple number of previous hidden states most importantly the paper fails to deliver a proper analysis on whether its main contribution is actually helpful to improve the problem posed in the paper the new architecture is said that it handles the long term dependencies better however there is no rigorous proof or intuitive design in the architecture that help us to understand why it should work better by the design of the architecture and speaking in very high level it seems like the model maybe helpful to mitigate the vanishing gradients issue by a linear factor it is always a good practice to have at least one page to analyze the empirical findings in the paper thirdly the baseline models used in this paper are very weak their are plenty of other models that are trained and tested on word level language modelling task using penn treebank corpus but the paper only contains a few of outdated models i cannot fully agree on the statement to the best of our knowledge this is the best performance on ptb under the same training condition these days rnn based methods usually score below in terms of the test perplexity which are far lower than achieved in this paper zhang et al architectural complexity measures of recurrent neural networks nips,3.0
732.json,while this paper has some decent accuracy numbers it is hard to argue for acceptance given the following motivation based on the incorrect assumption that the paragraph vector would not work on unseen data numerous basic formatting and bibtex citation issues lack of novelty of yet another standard directed lda like bag of words bigram model,4.0
732.json,it feels that this paper is structured around a shortcoming of the original paragraph vectors paper namely an alleged inability to infer representation for text outside of the training data i am reasonably sure that this is not the case unfortunately on that basis the premise for the work presented here no longer holds which renders most of the subsequent discussion void while i recommend this paper be rejected i encourage the authors to revisit the novel aspects of the idea presented here and see if that can be turned into a different type of paper going forward,3.0
657.json,the paper presents a few tricks to compress a wide and shallow text classification model based on n gram features these tricks include using optimized product quantization to compress embedding weights pruning some of the vocabulary elements hashing to reduce the storage of the vocabulary this is a minor component of the paper the paper focuses on models with very large vocabularies and shows a reduction in the size of the models at a relatively minor reduction of the accuracy the problem of compressing neural models is important and interesting the methods section of the paper is well written with good high level comments and references however the machine learning contributions of the paper are marginal to me the experiments are not too convincing mainly focusing on benchmarks that are not commonly used the implications of the paper on the state of the art rnn text classification models is unclear the use of optimized product quantization for approximating inner product is not particularly novel previous work also considered doing this most of the reduction in the model sizes comes from pruning vocabulary elements the method proposed for pruning vocabulary elements is simply based on the assumption that embeddings with larger l norm are more important a coverage heuristic is taken into account too from a machine learning point of view the proper baseline to solve this problem is to have a set of relaxed binary coefficients for each embedding vector and learn the coefficients jointly with the weights an l regularizer on the coefficients can be used to encourage sparsity from a practical point of view i believe an important baseline is missing what if one simply uses fewer vocabulary elements e g based on subword units see,5.0
657.json,the paper proposes a series of tricks for compressing fast linear text classification models the paper is clearly written and the results are quite strong the main compression is achieved via product quantization a technique which has been explored in other applications within the neural network model compression literature in addition to the gong et al work which was cited it would be worth mentioning quantized convolutional neural networks for mobile devices cvpr,6.0
728.json,the framework of semi markov decision processes sdmps has been long used to model skill learning and temporal abstraction in reinforcement learning this paper proposes a variant of such a model called a semi aggregated mdp model the formalism of samdp is not defined clearly enough to merit serious attention the approach is quasi heuristic and explained through examples rather than clear definition the work also lacks sufficient theoretical rigor simple experiments are proposed using d grid worlds to demonstrate skills grid worlds have served their purpose long enough in reinforcement learning and it is time to retire them more realistic domains are now routinely used and should be used in this paper as well,4.0
728.json,the paper presents a method for visualization and analysis of policies from observed trajectories that the policies produce the method infers higher level skills and clusters states the result is a simplified discrete higher order state and action transition matrix this model can be used for analysis modeling and interpretation to construct semi aggregated mdp the authors propose combining ideas for creating semi mpds and agregrated mdps the method consists of choosing features state clustering skill inference reward and skill length inference and model selection the method was demonstrated on a small grid world problem and dqn trained agent for playing atari games the authors correctly identify that tools and means for interpretibility of rl methods are important for analysis and deployment of such methods for real world applications this is particularly true in robotics and high consequence systems the end result of the presented method is a high level transition matrix there is a big body of literature looking into hierarchical rl methods where lower level skills are combined with higher level policies the presented method has the similar result but the advantage of the presented method is that it comes up with a structure and analyzes already trained agent which is very interesting the paper would benefit from emphasizing this difference and contrasting with the broader body of literature to build the model the authors propose combining the ideas from two existing ideas semi mpds and agregrated mdps with using modified k means for state clustering it appears that the novelty of the presented method is limited the paper would have been stronger if the authors explicitly stated the contributions over combining existing methods and better highlighted the practical utility of the method the evaluation section would be made stronger with more analytical results and precise evaluation showing full strength of the method the paper is difficult to read to improve readability the semi aggregated mdp section should include more precise description of the methods the narrative that builds intuition is welcome in addition to the existing narrative algorithms and formulas where applicable should be included as well the paper should be self contained for example more background on occams razor principle should be included reduce the number of acronyms in particular similarly sounding acronyms define acronyms before using be more clear on the contributions contrast with relevant literature and the specific benefits of the presented method fix typos formatting mistakes etc as they can be distracting for reading the approach of reverse engineering the hierarchy and learning high level transition matrix is very interesting and promising perhaps the method can be used to outperform single network approach by using the model as an input to more specialized hierarchical trainers and learn complex behaviors more optimally then possible with one large network approach unfortunately the paper falls short in the novelty precision and clarity,4.0
682.json,the authors propose a novel energy function for rbms using the leaky relu max cx x activation function for the hidden units analogous to relu units in feed forward networks these leaky relu rbms split the input space into a combinatorial number of regions where each region defines p v as a truncated gaussian a further contribution of the paper is in proposing a novel sampling scheme for the leaky rbm one can run a much shorter markov chain by initializing it from a sample of the leaky rbm with c which yields a standard multi variate normal over the visibles and then slowly annealing c in low dimension a similar scheme is shown to outperform ais for estimating the partition function experiments are performed on both cifar and svhn this is an interesting paper which i believe would be of interest to the iclr community the theoretical contributions are strong the authors not only introduce a proper energy formulation of relu rbms but also a novel sampling mechanism and an improvement on ais for estimating their partition function unfortunately the experimental results are somewhat limited the pcd baseline is notably absent including bernoulli visible leaky relu hidden would have allowed the authors to evaluate likelihoods on standard binary rbm datasets as it stands performance on cifar and svhn while improved with leaky relu is a far cry from more recent generative models vae based or auto regressive models while this comparison may be unfair it will certainly limit the wider appeal of the paper to the community furthermore there is the issue of the costly projection method which is required to guarantee that the energy function remain bounded covariance matrix over each region be psd again while it may be fair to leave that for future work given the other contributions this will further limit the appeal of the paper pros introduces an energy function having the leaky relu as an activation function introduces a novel sampling procedure based on annealing the leakiness parameter similar sampling scheme shown to outperform ais cons results are somewhat out of date missing experiments on binary datasets more comparable to prior rbm work missing pcd baseline cost of projection method,6.0
378.json,overview this work proposes to link trajectory log probabilities and rewards by defining under appreciated rewards this suggests that there is a linear relationship between trajectory rewards and their log probability which can be exploited by measuring the resulting mismatch that is when an action sequence under appreciates its reward its log probability is increased this method is a simple modification to the well known reinforce method requiring only one extra hyperparameter tau and intuitively provides us with a better exploration mechanism than epsilon greedy or random exploration the method is tested on algorithmic environments and compared to entropy regularized reinforce and double q learning and performs equally or better than those two baselines especially in more complex environments remarks the focus in the introduction on algorithmic tasks may be a double edged sword it is an interesting domain to test your hypothesis and benchmark your method at the same time it distracts the reader from the imo generality of the proposed method in the introduction you say the reward is sparse in section on tasks you then say there is a reward at each correct emission i e each time step this is only corrected to end of episode reward in section after having discussed results i would move or mention this in section approach seems quite sensible to tau being in the same range as logpi a h but you only try tau for urex i am not sure i understand nor agree with this experimentation choice an alternative to grid search is random search bergstra bengio it may illustrate better hyperparameter robustness and allow you to explore more in the same number of experiment opinion an interesting approach to policy gradient to be sure it tackles the very important question of how should agents explore i am ambivalent to claiming that an algorithm is robust to hyperparmeters simply because it performs better on the selected hyperparameter range all you really show is that it performs well some amount of time when the hyperparams lay in that range could not it be that ment needs different hyperparameters just being devil advocate here i see why matching tau with logpi is the obvious choice but it implies a very strong prior that the reward to a factor of tau lies in the same space as the log policy one point of failure i see but correct me if i am wrong is that as the length of the trajectory grows the reward is expected to grow linearly so short ways to get some reward will be less explored than long ways of getting the same reward creating an imbalance unless the reward is shaped such that shorter trajectories get more reward which is only the case in task it might have been good to also compare with methods explicitly trying to explore better with value functions e g prioritized experience replay schaul et al at the risk of repeating myself tau plays a major role in this method but there is little analysis on its effect on experiments the methodology and reasoning is clearly explained and i think this paper communicates its message very well that message is novel albeit a minor modification to a well known algorithm it is well motivated and i think a welcome addition to literature concerning exploration in rl the experiments are chosen accordingly and results seem to reflect the hypothesis of the authors i realize the tyranny of extensive experimentation and the scarcity of time but i do think that this paper would benefit from more or cleverer experimentation as well as demonstrating more explicitly the impact of the method on exploration reading this paper convinced me that measuring mismatch between a trajectory observed reward and its probability given the current policy is a clever and well motivated thing to do yet i think that the paper could have a more convincing empirical argument even if it is for toy tasks,8.0
378.json,the paper proposes a new algorithm based on reinforce which aims at exploring under appreciate action sequences the idea is to compare the probability of a sequence of actions under the current policy with the estimated reward actions where the current policy under estimate the reward will provide a higher feedback thus encouraging exploration of particular sequences of actions the urex model is tested on algortihmic rl problems and show interesting properties in comparison to the standard regularized reinforce ment model and to q learning the model is interesting well defined and well explained as far as i know the urex model is an original model which will certainly be useful for the rl community the only drawback of the paper is to restrict the evaluation of this algortihm to algorithmic problems that are specific while it would be easy to test the proposed model onto other standard rl problems this would clearly help to make the article stronger and i greatly encourage the authors to add some other tasks in their paper,7.0
689.json,this paper uses tensors to build generative models the main idea is to divide the input into regions represented with mixture models and represent the joint distribution of the mixture components with a tensor then by restricting themselves to tensors that have an efficient decomposition they train convolutional arithmetic circuits to generate the probability of the input and class label providing a generative model of the input and labels this approach seems quite elegant it is not completely clear to me how the authors choose the specific architecture for their model and how these choices relate to the class of joint distributions that they can represent but even if these choices are somewhat heuristic the overall framework provides a nice way of controlling the generality of the distributions that are represented the experiments are on simple synthetic examples of missing data this is somewhat of a limitation and the paper would be more convincing if it could include experiments on a real world problem that contained missing data one issue here is that it must be known which elements of the input are missing which somewhat limits applicability could experiments be run on problems relating to the netflix challenge which is the classic example of a prediction problem with missing data in spite of these limitations the experiments provide appropriate comparisons to prior work and form a reasonable initial evaluation i was a little confused about how the input of missing data is handled experimentally from the introductory discussion my impression was that the generative model was built over region patches in the image this led me to believe that they would marginalize over missing regions however when the missing data consists of iid randomly missing pixels it seems that every region will be missing some information why is it appropriate to marginalize over missing pixels specifically xi in equation represents a local region and the ensuing discussion shows how to marginalize over missing regions how is this done when only a subset of a region is missing it also seems like the summation in the equation following equation could be quite large what is the run time of this the paper is also a bit schizophrenic about the extent to which the results are applicable beyond images the motivation for the probabilistic model is mostly in terms of images but in the experiments the authors state that they do not use state of the art inpainting algorithms because their method is not limited to images and they want to compare to methods that are restricted to images this would be more convincing if there were experiments outside the image domain it was also not clear to me how if at all the proposed network makes use of translation invariance it is widely assumed that much of the success of cnns comes from their encoding of translation invariance through weight sharing is such invariance built into the authors network if not why would we expect it to work well in challenging image domains as a minor point the paper is not carefully proofread to just give a few examples from the first page or so significantly lesser significantly less the the provenly provably,7.0
689.json,the paper provides an interesting use of generative models to address the classification with missing data problem the tensorial mixture models proposed take into account the general problem of dependent samples this is an nice extension of current mixture models where samples are usually considered as independent indeed the tmm model is reduced to the conventional latent variable models as much as i love the ideas behind the paper i feel pitiful about the sloppiness of the presentation such as missing notations and flaws in the technical derivations before going into the technical details my high level concerns are as follows the joint density over all samples is modeled as a tensorial mixture generative model the interpretation of the cp decomposition or ht decomposition on the prior density tensor is not clear the authors have an interpretation of tmm as product of mixture models when samples are independent however their interpretation seems flawed to me and i will elaborate on this in the detailed technical comments below the authors employ convolution operators to compute an inner product it is realizable by zero padding but the invariance structure which is the advantage of cnn compared to feed forward neural network will be lost however i am not sure how much this would affect the performance in practice the author could comment in the paper a little bit on the sample complexity of this method given the complexity of the model because i liked the ideas of the paper so much and the iclr paper submitted did not present the technical details well due to sloppiness of notations so i read the technical details in the arxiv version the authors pointed out there are a few technical typos that i would like to point out my reference to equations are to the ones in the arxiv paper the generative model as in figure is flawed p xi di theta di are vectors of length s there the product of vectors is not well defined it is obvious that the dimensions of the terms between two sides of the equation are not equal in fact this should be a tucker decomposition instead of multiplication it should be p x sum d ldots dn p d ldots dn p x d theta d p x d theta d ldots p xn dn theta dn which means a sum of multi linear operation on tensor p d ldots dn and each mode is projected onto p xi di theta di i suspect the special case for diagonal gaussian mixture models has some typos as i could not derive the third last equation on page but it might be just i did not understand this example the claim that tmm reduces to product of mixture model is not accurate the first equation on page is only right when sum of product operation is equal to product of sum operation similarly in equation the second equality does not hold unless in some special cases however this is not true this might be just a typo but it is good if the authors could fix this i also suspect that if the authors correct this typo the performance on mnist might be improved overall i like the ideas behind this paper very much i suggest the authors fix the technical typos if the paper is accepted,5.0
328.json,this paper explores the ability of nonlinear recurrent neural networks to account for neural response properties that have otherwise eluded the ability of other models a multilayer rnn is trained to imitate the stimulus response mapping measured from actual retinal ganglion cells in response to a sequence of natural images the rnn performs significantly better especially in accounting for transient responses than conventional ln glm models this work is an important step in understanding the nonlinear response properties of visual neurons recent results have shown that the responses of even retinal ganglion cells in response to natural movies are difficult to explain in terms of standard receptive field models so this presents an important challenge to the field if we even had a model that works it would be a starting point so this work should be seen in that light the challenge now of course is to tease apart what the rnn is doing perhaps it could now be pruned and simplified to see what parts are critical to performance it would have been nice to see such an analysis nevertheless this result is a good first start and i think important for people to know about i am a bit confused about what is being called a movie my understanding is that it is essentially a sequence of unrelated images shown for sec each but then it is stated that the frame rate is ms i think this must refer to the refresh rate of the monitor right i would guess that the deviations from the ln model are even stronger when you show actual dynamic natural scenes i e real movies here i would expect the rnn to have an even more profound effect and potentially be much more informative,8.0
328.json,this is a clearly written paper with a nice if straightforward result rnns can be good predictive models of neuron firing rates in the retina on the one hand the primary scientific contribution seems to just be to confirm that this approach works on this particular stimulus locked task the gains from using the rnn seemed relatively modest and it has not yet taught us anything new about the biology on the other hand this along with the concurrent work of mcintosh et al is introducing neural network modeling to a field that is not currently using it and where it should prove very effective i think it would be very interesting to see the results of applying a framework like this one with lfp and other neurons as input and on a shorter discretization time scale i suspect followup work building on this proof of concept will be increasingly exciting minor comments sec i did not understand the role of the ms bins use epoch throughout rather than alternating between epoch and pass through data fig would be better with the x axis on a log scale,7.0
484.json,this paper investigates the fact why deep networks perform well in practice and how modifying the geometry of pooling can make the polynomially sized deep network to provide a function with exponentially high separation rank for certain partitioning in the authors previous works they showed the superiority of deep networks over shallows when the activation function is relu and the pooling is max mean pooling but in the current paper there is no activation function after conv and the pooling is just a multiplication of the node values although for the experimental results they have considered both scenarios actually the general reasoning for this problem is hard therefore this drawback is not significant and the current contribution adds a reasonable amount of knowledge to the literature this paper studies the convolutional arithmetic circuits and shows how this model can address the inductive biases and how pooling can adjust these biases this interesting contribution gives an intuition about how deep network can capture the correlation between the input variables when its size is polynomial but and correlation is exponential it worth to note that although the authors tried to express their notation and definitions carefully where they were very successful it would be helpful if they elaborate a bit more on their definitions expressions and conclusions in the sense to make them more accessible,7.0
484.json,this paper addresses the question of which functions are well suited to deep networks as opposed to shallow networks the basic intuition is convincing and fairly straightforward pooling operations bring together information when information is correlated it can be more efficiently used if the geometry of pooling regions matches the correlations so that it can be brought together more efficiently shallow networks without layers of localized pooling lack this mechanism to combine correlated information efficiently the theoretical results are focused on convolutional arithmetic circuits building on prior theoretical results of the authors the results make use of the interesting technical notion of separability which in some sense measures the degree to which a function can be represented as the composition of independent functions because separability is measured relative to a partition of the input it is an appropriate mechanism for measuring the complexity of functions relative to a particular geometry of pooling operations many of the technical notions are pretty intuitive although the tensor analysis is pretty terse and not easy to follow without knowledge of the authors prior work in some sense the comparison between deep and shallow networks is somewhat misleading since the shallow networks lack a hierarchical pooling structure for example a shallow convolutional network with relu and max pooling does not really make sense since the max occurs over the whole image so it seems that the paper is really more of an analysis of the effect of pooling vs not having pooling for example it is not clear that a deep cnn without pooling would be any more efficient than a shallow network from this work it is not clear how much the theoretical results depend on the use of a model with product pooling and how they might be extended to the more common max pooling even if theoretical results are difficult to derive in this case simple illustrative examples might be helpful in fact if the authors prepare a longer version of the paper for a journal i think the results could be made more intuitive if they could add a simple toy example of a function that can be efficiently represented with a convolutional arithmetic circuit when the pooling structure fits the correlations and perhaps showing also how this could be represented with a convolutional network with relu and max pooling i would also appreciate a more explicit discussion of how the depth of a deep network affects the separability of functions that can be represented a shallow network doesn t have local pooling so the difference between deep and shallow if perhaps mostly one of pooling vs not pooling however practitioners find that very deep networks seem to be more effective than deep networks with only a few convolutional layers and pooling the paper does not explicitly discuss whether their results provide insight into this behavior overall i think that the paper attacks an important problem in an interesting way it is not so convincing that this really gets to the heart of why depth is so important because of the theoretical limitation to arithmetic circuits and because the comparison is to shallow networks that are without localized pooling,6.0
580.json,summary the authors present a simple rnn with linear dynamics for language modeling the linear dynamics greatly enhance the interpretability of the model as well as provide the potential to improve performance by caching the dynamics for common sub sequences overall the quantitative comparison on a benchmark task is underwhelming it s unclear why the authors didn t consider a more common dataset and they only considered a single dataset on the other hand they present a number of well executed techniques for analyzing the behavior of the model many of which would be impossible to do for a non linear rnn overall i recommend that the paper is accepted despite the results it provides an interesting read and an important contribution to the research dialogue feedback the paper could be improved by shortening the number of analysis experiments and increasing the discussion of related sequence models some of the experiments were very compelling whereas some of them eg sort of feels like you re just showing the reader that the model fits the data well not that the model has any particularly important property we trust that the model fits the data well since you get reasonable perplexity results lstms grus are great for for language modeling for data with rigid combinatorial structure such as nested parenthesis it would have been nice if you compared your model to non linear methods on this sort of data don t be scared of negative results it would be interesting if the non linear methods were substantially better on these tasks you should definitely add a discussion of belanger and kakade to the related work they have different motivations fast scalable learning algorithms rather than you interpretable latent state dynamics and simple credit assignment for future predictions given past on the other hand they also have linear dynamics and look at the singular vectors of the transition matrix to analyze the model more broadly it would be useful for readers if you discussed lds more directly a lot of this comparison came up in the openreview discussion and i recommend folding this into the paper for example it would be useful to emphasize that the bias vectors correspond to columns of the kalman gain matrix one last thing regarding lds your model corresponds to kalman filtering but in an lds you can also do kalman smoothing where state vectors are inferred using the future in addition to the past observations could you do something similar in your model what if you said that each matrix is a sparse convex combination of a set of dictionary matrices this parameter sharing could provide even more interpretability since the characters are then represented by the low dimensional weights used to combine the dictionary elements this could also provide more scalability to word level problems,6.0
